"","time","meanX","meanY","meanZ","sdX","sdY","sdZ","sdT","energyX","energyY","energyZ","energyT","lat","lon","entropyX","entropyY","entropyZ","entropyT"
"11",73.78,-0.217848214695694,0.715498839774298,-0.647439488553539,0.157541484717596,0.210057352402947,0.233961661506013,0.351683763856415,1.1075551399876,1.20676897571653,1.40950708833837,2.16094423364903,50.8990934609929,-1.39982674468085,4.45017678826449,4.29713242003278,4.32860543994286,7.55024804472063
"12",81.157,-0.217965188421709,0.767139859534352,-0.609703326138084,0.183244772059198,0.236042179873162,0.247324637948486,0.387896936959615,1.11868357893575,1.21293140976195,1.61439482023659,2.30844670507559,50.8991420567376,-1.39990738297872,4.3054832503279,4.12412626559259,4.33278174235531,7.37011540617189
"13",88.497,-0.163475812323717,0.779133517114412,-0.596922028287754,0.14559407548233,0.244710179905962,0.301754046118407,0.414893011888598,1.36237510821064,1.66555205932377,2.31000984515825,3.15694077906407,50.8992106241135,-1.39996611347518,4.65479511251127,4.34399491703338,4.50051678443669,7.79692636271929
"14",95.907,-0.216335678635086,0.705513794137421,-0.672781176031795,0.175187256785302,0.216058403774332,0.286566205698166,0.399364493952223,1.63803120822565,1.56035724434409,2.13736750140602,3.11226618481853,50.8993576666667,-1.40005241134752,4.65051494825158,4.42951380639122,4.44593439625514,7.81115961306171
"15",103.337,-0.258243654144515,0.719282794784206,-0.636010536505431,0.257817525554411,0.253462141037253,0.268654668306136,0.450431198103404,1.99910980258601,1.6814705290393,1.94288110304291,3.25554452025839,50.8994208085106,-1.40019891489362,4.49794051504793,4.41012173414821,4.46278928775124,7.71991779838252
"16",110.72,-0.165382908176633,0.790642042558234,-0.60054118408431,0.176850084111002,0.220692349951284,0.250406936703414,0.377736283041855,1.34616598385051,1.1759851240122,1.7190858137727,2.47999191593213,50.8994816099291,-1.40028997163121,4.50753637260378,4.22498007597916,4.42999962331006,7.60218636020548
"17",118.107,0.101380702215613,0.228592934249401,-0.840167340812568,0.281823666999689,0.447826136935895,0.296446615529284,0.606509211853246,2.2646263921594,2.31538465842813,2.51243533638218,4.09900843278604,50.8995465460993,-1.40018278723404,4.50914020581067,4.12627650485616,4.55984710289094,7.62566120358944
"18",125.513,0.0264992686581739,0.355251620442798,-0.574800934572958,0.271673998364972,0.631660494701344,0.515724488101873,0.859519336363002,2.1429215640852,3.1290804786582,3.51462883928281,5.17067436120857,50.8996926453901,-1.40019596453901,4.45095435188894,3.89716074578824,4.27248166746531,7.2974623068529
"19",132.929,-0.185827989730981,0.757755852848695,-0.631729448687426,0.188034038799393,0.273107551576758,0.302715866343785,0.448978206833841,1.65142293151986,1.60302436214028,2.06990650268907,3.09538329359054,50.8998117092199,-1.40036870212766,4.60030327869935,4.2736290955453,4.42374066818888,7.68089691388262
"20",140.343,-0.165030649997614,0.78166256122226,-0.584988113274437,0.150220117499939,0.250179412017129,0.255450679124998,0.387828404535246,1.30133551884297,1.62917328524212,1.88911548065081,2.81361636069728,50.8998565815603,-1.40051266666667,4.58332342372004,4.32442133528116,4.44322143859012,7.7103625235006
"21",147.758,-0.195697226725433,0.794599365301433,-0.579949544511969,0.167188440393051,0.238458518416558,0.231161366792293,0.371819871851628,1.38021161964288,1.57396904597915,1.79049648969831,2.75467608845753,50.8999194609929,-1.40062896453901,4.53441095270675,4.39336326647337,4.49320471630897,7.74928461871711
"22",155.18,-0.207389816856309,0.794229606531372,-0.589893374059006,0.166098342810336,0.248224771027093,0.244335179400639,0.385880650368136,1.42485677512712,1.65204440035769,1.80040417144449,2.82859023383268,50.8999659574468,-1.40075768085106,4.56800973986931,4.32917874764411,4.3999151560491,7.67904648983354
"23",162.635,-0.160976297589729,0.828332229846615,-0.534476825715088,0.164307442342975,0.258897745127443,0.253282058609991,0.397714444363138,1.30283884461188,1.35612387903523,1.77173591940863,2.58370067895682,50.9000123475177,-1.40088127659574,4.5167009936079,4.23696827595771,4.3976180187786,7.59549420881992
"24",170.016,-0.152625873010959,0.82402315191546,-0.548837649518351,0.206915295911961,0.266560598903257,0.236220956992931,0.411908767923982,1.61231916270669,1.46274734713672,1.58256653298124,2.69141593130808,50.9000696099291,-1.40102456028369,4.50910860389939,4.23619797323671,4.34576040165796,7.56062610759405
"25",177.383,-0.154171455945155,0.844884125705731,-0.511683240299453,0.216414688917082,0.289379612932611,0.244052261863077,0.436047456684004,1.8304179377239,1.82457058742569,1.86596960123045,3.18768414494857,50.9001347588652,-1.40117369503546,4.55563321623282,4.2857014089354,4.47014327997264,7.68786130929007
"26",184.846,-0.144163416067284,0.866326740814172,-0.485378535999346,0.182669079865839,0.272383442668482,0.253610897530951,0.414583188184736,1.47919766462216,1.43922033915747,1.93614953721149,2.82985086994217,50.9002087021277,-1.40120674468085,4.51976271023958,4.09911443517742,4.47174769422623,7.56488741161227
"27",192.24,0.0218597039301699,0.280660244190798,-0.708025598600858,0.290822572000058,0.618423453125559,0.306490851471913,0.748973950011913,2.47605454952688,3.02539051185431,2.20660781022744,4.48920392827142,50.9003166737589,-1.40115863120567,4.56572782983343,4.01730310368457,4.42348152242048,7.52009199559318
"28",199.635,-0.0200750756989426,-0.284925549158009,-0.91021540060463,0.230491655833414,0.244035298473585,0.363889703943579,0.495071052421838,2.21391928495551,1.94753426938628,2.65012015753717,3.96452584556043,50.9003962624113,-1.40108054609929,4.67616994312114,4.4363184125276,4.39470695991112,7.80134191391277
"29",207.032,-0.236643482200286,0.30592903868756,-0.497163926569897,0.389992772188986,0.609873334010376,0.482387465530641,0.869906611538076,2.76195408233811,3.75397872092813,2.91502964986318,5.49710327806444,50.9004740992908,-1.4010255106383,4.40588100797621,4.26308770560775,4.1855537505897,7.423244872778
"30",214.413,-0.12175845927944,0.83014323439871,-0.562251970520802,0.162917859394909,0.246699187543856,0.238296949120784,0.3797211529595,1.24776052253936,1.31551135786348,1.76811670147242,2.53253097203197,50.900540177305,-1.40089734751773,4.46665750009895,4.1501464843065,4.47125471019668,7.56087718111119
"31",221.846,-0.113424631633477,0.838076785816688,-0.539455646219037,0.13581637719498,0.259653591649505,0.261104369350409,0.392481295942536,1.02678538763648,1.45031564915267,1.98860188605814,2.66687854535502,50.9005841702128,-1.40084805673759,4.4576411029135,4.19304458234045,4.49468307588885,7.59304701846104
"32",229.274,-0.0984445246238661,0.45699054433128,-0.506414338329095,0.246787001046451,0.695133996994386,0.379906647460491,0.829725351214221,1.97364622070834,3.85766424280517,2.66153096291314,5.08533183590602,50.9006525035461,-1.40075984397163,4.41995745520221,4.03345441638817,4.31052560225638,7.37464639169815
"33",236.688,-0.112463553122604,0.389709624525038,-0.561177829473352,0.17030283534775,0.652257426077861,0.450094627737212,0.810572624456994,1.42004387332197,3.65091360608676,3.05405135305838,4.96718475883336,50.9007425390071,-1.40074832624113,4.51755684319135,4.06440785291239,4.28825468394485,7.43753045443552
"34",244.124,-0.147479938178855,0.709422294776389,-0.678937049047297,0.144854905935071,0.212772851388542,0.265237670121931,0.369602829687732,1.06183559013964,1.17769377781069,1.61502475447481,2.26335203014194,50.9008283262411,-1.40072035460993,4.44266960650839,4.2141724842241,4.31213677468541,7.48939827509389
"35",251.546,-0.140717065351111,0.729946195200865,-0.663913607384012,0.187863742810479,0.232386128847398,0.287458421692068,0.414642548401796,1.50466270270763,1.27924253297197,1.83881922332126,2.69846761017059,50.9009218014184,-1.40070686524823,4.55215374776253,4.24435718847677,4.32761039998084,7.58055957437611
"36",258.921,0.0491069727093719,0.329261285703049,-0.862772471974615,0.231407857356418,0.366331099201107,0.242267823340472,0.496429016994686,2.02517925345609,2.09871198140185,1.64380896340758,3.34784272296172,50.9010189007092,-1.40067597163121,4.55415430807431,4.10027139626388,4.44424759375403,7.56993287020169
"37",266.335,-0.0834143540241442,0.357540950245719,-0.869464974652755,0.200431950785317,0.32924602260596,0.272415210135564,0.472002073099955,1.88091181908817,1.97024766631041,2.09967640686082,3.43923627442418,50.9010980992908,-1.40065868794326,4.63298649698104,4.13790056605975,4.51064944946025,7.67676646979197
"38",273.726,-0.0417489412334904,0.250971121856089,-0.897668658325915,0.235398669248091,0.391484457502292,0.350119267980292,0.575548534669919,2.23882974234426,2.24008362315106,2.55028679501936,4.06623855556519,50.901215787234,-1.40073169503546,4.66157555255733,4.24883332744106,4.43439273057191,7.71016926957658
"39",281.156,-0.0404705221862629,-0.236678840829076,-0.920412759638546,0.215767757591162,0.221072531031405,0.271025758781205,0.410954682556943,1.67166819032208,1.30948571917082,1.99091281840951,2.91083514437941,50.9013432340426,-1.40085414184397,4.53414026188206,4.23371333635994,4.44329716500423,7.6305731256195
"40",288.59,-0.0416989585965002,0.282165792500296,-0.857411144925002,0.217481715263494,0.413099046377806,0.332434315399902,0.573115775954218,1.74362375366392,2.52066007835738,2.23192955773371,3.79149846045743,50.9014321914894,-1.40084904964539,4.45069031918514,4.2270227357032,4.37110003171649,7.53544166009611
"41",296.029,-0.074230642265538,0.655428986859168,-0.748358282817871,0.132566884735187,0.219558543081379,0.333663111794945,0.420845583250076,1.10995078143187,1.4298976040447,2.0613929958905,2.74334448780324,50.9015265390071,-1.40078297163121,4.49929254969408,4.30052389487581,4.29747248134254,7.56349184874466
"42",303.43,-0.050649283280904,0.707724646674358,-0.702467485619074,0.161221362677732,0.205693786375575,0.278045293732263,0.38159067979164,1.21622315349101,1.07524903507464,1.50719734186528,2.21517563047319,50.9016259716312,-1.40079087943262,4.45853912406774,4.18812070446129,4.19985753826917,7.42008958825542
"43",310.846,-0.110365171179157,0.691067324602845,-0.727986816316682,0.161136271923357,0.206957636121497,0.302282027568996,0.400213424899239,1.47718052347323,1.74058360039761,2.20664274421042,3.17505366403125,50.9017430212766,-1.40099709219858,4.61613066934786,4.55699363587723,4.44795523375059,7.86505938409678
"44",318.266,0.406514838971038,0.187496303530572,-0.721487507606389,0.408618884728536,0.369623281290812,0.222114915195708,0.594075583222687,2.42066491905085,2.15646620602742,1.79070420084941,3.70359105234386,50.9017713333333,-1.4011424964539,4.26465509058177,4.21294386421448,4.50389714888595,7.49808432683912
"45",325.666,0.269350169712757,0.391085322880043,-0.775109924021127,0.281897458145528,0.302057731078818,0.292384639464963,0.506155931713192,1.92400192313057,1.87066563497196,1.99572178041368,3.34426056743381,50.9017610780142,-1.40130643971631,4.32215156328877,4.23070983106225,4.38886883680589,7.4727551463548
"46",333.057,0.0345449196986268,0.00516195092370835,-0.827595309381099,0.180674797638138,0.541736950355736,0.270471409084974,0.63188376226544,1.58991053720317,2.49575522558598,1.55625980263907,3.34343449698953,50.9017579574468,-1.4015075035461,4.55325589264782,3.95452881570864,4.24517810399625,7.37509149182918
"47",340.457,0.0800424595307364,-0.159254227654457,-0.832711848852779,0.19316573743562,0.489963140185834,0.285548629137536,0.599095067966793,1.80836715433116,2.48415970596372,1.91736007651185,3.62181044128472,50.9017527375887,-1.40166093617021,4.63498901422437,4.11287389613713,4.32936801497876,7.55925143493904
"48",347.863,0.293388012863016,0.114522215373156,-0.852260921822719,0.376832585650873,0.277269258809406,0.295714120265439,0.553468951625475,2.42206980691706,1.89401513268539,2.11232336705024,3.73036532787433,50.9017645460993,-1.40181981560284,4.29311384230833,4.33350021858631,4.40954912814343,7.52689671252485
"49",355.244,0.666202661720634,0.108130526878918,-0.724299506844057,0.160417976754527,0.152052630318699,0.268683135950344,0.347914583190992,1.0691162260219,1.35387706431092,1.29262839722731,2.15566249290767,50.9017526312057,-1.40196354609929,4.38105036896462,4.60303219124377,4.11032561644369,7.56810969544077
"50",362.671,0.715581396567523,0.0843669283964983,-0.685169080960347,0.174189452732821,0.172261796503975,0.270404621689251,0.364876350849221,1.37066725109388,1.59108534188511,1.58642388568195,2.6319236355649,50.9017316170213,-1.4020694822695,4.45302321871336,4.64884835711072,4.24692654890937,7.71217167506291
"51",370.094,0.727434360153972,0.0841293406786887,-0.650203499724239,0.207116553968376,0.169416361071338,0.260537057248583,0.37346851075578,1.46090861126002,1.47536098358012,1.46246826345362,2.53963726227452,50.9017215460993,-1.40223988652482,4.40645724440642,4.56253928910867,4.17301240053556,7.59260579158866
"52",377.522,0.741896859041858,0.105782768035208,-0.647946706390081,0.20995244914872,0.150189452513846,0.237054037910963,0.350473279209481,1.60324026650295,1.31308470160285,1.39024141010897,2.495464278266,50.9017281205674,-1.40241054609929,4.43870121108529,4.59705016787521,4.21346200299067,7.65429296133206
"53",384.966,0.75756033477598,0.087265133214749,-0.610792718616998,0.185278557741724,0.146906301569826,0.220060947254248,0.323011495006315,1.19108778186423,1.3104776941368,1.4094104995952,2.26328960747526,50.9017544751773,-1.40254114184397,4.32135729993893,4.58758928910392,4.28615361968772,7.62175945899624
"54",392.453,0.778690664399924,0.0845828267798962,-0.592680507372107,0.179099121360752,0.174973352906601,0.252769805075676,0.355787498174917,1.25444093988207,1.50326431972694,1.6442695405759,2.55676514539017,50.9017655886525,-1.40269318439716,4.39146805655037,4.5511673914334,4.3056479273521,7.65092938085697
"55",399.883,0.791028083757062,0.0942054363684254,-0.595750235273388,0.206601480887966,0.178860919585104,0.259257770485236,0.376682879909487,1.42867186022276,1.61774452390369,1.67875055052173,2.73430138055222,50.9017797092199,-1.40284377304965,4.36801869922676,4.59282541497824,4.3184316294962,7.66958176095007
"56",407.293,0.779637386827686,0.0895748839730698,-0.58988635324824,0.202386788839052,0.171242955162984,0.24938681608993,0.363975749232016,1.38836675951905,1.39293274383841,1.46657581598384,2.4532974772382,50.9017762695035,-1.40299405673759,4.32647314111561,4.49744011285917,4.22246766909696,7.53489021991154
"57",414.71,0.754991047753026,0.0828721452297412,-0.602257641181067,0.238459429043196,0.175851873034483,0.241155207148379,0.382024363731059,1.62429812319184,1.45714328859055,1.76568145725595,2.80699874688011,50.9017676879433,-1.40315404255319,4.31173956523937,4.51384960490932,4.43106757572036,7.65508302990836
"58",422.19,0.780937211831784,0.11807398789061,-0.598448860113505,0.230971538538087,0.15957649326762,0.228033440564538,0.361679082660226,1.44955925212368,1.39114812992694,1.54270044513736,2.53306924663414,50.901769929078,-1.4033145248227,4.23262748214835,4.54531384291576,4.35122079876407,7.58341188205126
"59",429.599,0.790876902561588,0.168767496657112,-0.552370858152577,0.224278096884243,0.157645491773789,0.198197141728053,0.33828223838651,1.41166663575044,1.3181194511537,1.32248413045285,2.34077035466966,50.9017701276596,-1.40345134751773,4.26047260765478,4.50842524209317,4.32867389213079,7.56405596677698
"60",437.013,0.811874848759659,0.155660382837022,-0.528822442838135,0.254996993759084,0.14990404604319,0.189611022910488,0.351350295083768,1.30200242605205,1.31380172132741,1.18399517570207,2.19616252961707,50.901764964539,-1.40360360992908,4.13483749108881,4.55791808262696,4.3225941104991,7.52039348503607
"61",444.417,0.812989793125744,0.177688825044774,-0.521746725978072,0.259513996649308,0.168722771793651,0.207239812134738,0.372509366207444,1.36630847252512,1.29612221509502,1.35079000335501,2.31762060564721,50.9017660992908,-1.40374880141844,4.12532968933315,4.45012762350613,4.29322116480993,7.43328520111786
"62",451.86,0.816839519706972,0.185848124234486,-0.52550713305644,0.255627981992823,0.138411210880697,0.183978108470591,0.344022198225057,1.08433521452636,1.02546704350522,1.03712533874011,1.81741422989754,50.9017739787234,-1.40387758156028,4.00838475984395,4.42666038734964,4.17205220617176,7.28481229537881
"63",459.217,0.829468725794971,0.144576570813844,-0.511280113715955,0.24849324787712,0.153345248796976,0.191456281208278,0.349169252917879,1.16634032252868,1.44702952257053,1.24182450667689,2.23525665025972,50.9018350638298,-1.40396217730496,4.06285443200998,4.646912614583,4.3371210112558,7.54395132868382
"64",466.625,0.838079931798416,0.147224859857932,-0.492164173390821,0.278146589867851,0.189910606345206,0.193100819698846,0.388226081588917,1.30332205398831,1.69260244102325,1.33109988953173,2.51701774242486,50.9018804822695,-1.40405804964539,4.07954878417685,4.6056438583174,4.43727260738065,7.58578023833714
"65",474.024,0.84035659958082,0.115431160250577,-0.500890904340223,0.266837670462075,0.191349957987451,0.193037283902064,0.380894397144028,1.43284110720683,1.6520280041937,1.34573793933295,2.56773066471194,50.9019343546099,-1.40415092907801,4.18418089890516,4.58729852900443,4.41655363164778,7.61948971849101
"66",481.417,0.848959360439725,0.124103027900434,-0.491998113587538,0.269085083792693,0.147295073384711,0.201770965226606,0.367170455472121,1.79830405847739,1.27067646014189,1.65662017612761,2.75552291971016,50.902007106383,-1.40417786524823,4.3375557480748,4.55906169651327,4.54078833239409,7.76003815067152
"67",488.846,0.857942223298711,0.156982857884944,-0.469610080862407,0.288630492302091,0.139409648415547,0.158559033115575,0.357608134891308,1.65358913850238,1.26133281652619,1.17200450488761,2.38723942504638,50.9020996524823,-1.40418486524823,4.20637151685592,4.60947219843361,4.49226689644274,7.68903486497652
"68",496.275,0.868654439630983,0.114965890604146,-0.450529898013699,0.267769846072612,0.173557028388698,0.166740744261552,0.360035009916761,1.13931199769428,1.28247456286018,1.04079806882158,2.00649780775765,50.9022059432624,-1.40421722695035,4.0020494498402,4.42462636083361,4.35503410159791,7.38647685016549
"69",503.675,0.857652603440289,0.129841705524625,-0.462149132447233,0.286273478455978,0.17719938993604,0.172924688750996,0.378490523316792,1.37609728585631,1.60890998601105,1.29862081624372,2.48367693301861,50.902286787234,-1.40425078014184,4.0581763889632,4.60778943963904,4.49361752056093,7.60875269312124
"70",511.081,0.828985774520357,0.10280159489243,-0.46954130518789,0.29522708080099,0.201698713356391,0.213616467972025,0.416501375263925,2.04071371951674,1.72353271707205,1.56029283911648,3.09347559480268,50.9024019787234,-1.40430128368794,4.33254137684185,4.52422085521606,4.40138885939772,7.65582869586624
"71",518.488,0.865043912099261,0.151822536150973,-0.459212545294626,0.236449287334876,0.15676163657212,0.187169799138131,0.339874991565058,0.987758748620492,1.18204458639357,1.09671122835383,1.89094480831568,50.9025122553191,-1.40433211347518,3.95640945931701,4.43460050968018,4.2660054744048,7.31557654582881
"72",525.873,0.837737735836255,0.123481617631797,-0.505628212308926,0.203448525103674,0.124362303757907,0.174267814075336,0.295341422738887,1.05540693822545,1.1497264986152,1.35576981433511,2.06733321366795,50.9026142269504,-1.40436744680851,4.10983005885726,4.63323112031233,4.51040990286734,7.6616793993746
"73",533.264,0.134724266440501,-0.0831463099114604,-0.877138378689751,0.206606827504265,0.409653061502462,0.335072250750668,0.568133281187465,1.70670962053009,2.14542848996345,2.21266148407178,3.52300893803175,50.9027385248227,-1.40441714184397,4.50872690275332,4.14590120177983,4.32042182572495,7.49554266285847
"74",540.675,0.075548948168725,-0.482610234484655,-0.805098532981331,0.193205573272402,0.307773461570612,0.281424466501069,0.459622266144804,1.62736393057082,1.90907065864952,1.91931473359391,3.15858088210989,50.9028489503546,-1.40443370212766,4.53302100009678,4.25199783290147,4.34037122765483,7.58067195914525
"75",548.08,0.0949537505561037,0.265114820792116,-0.94676861063226,0.0944251950886571,0.136719751090473,0.308665835452289,0.350546724105691,0.857799769375528,1.13908827518441,1.390358401847,1.99159208388411,50.9029420496454,-1.40439792198582,4.62863912986647,4.55112987938683,4.08573370939883,7.67009148039947
"76",555.475,0.118950448420113,0.320725086870767,-0.922599792945309,0.124859887863136,0.149828794049824,0.322196611852226,0.376628883402048,1.00767655735702,1.23573505987472,1.59991187571991,2.25879861707946,50.9030101489362,-1.40432121985816,4.4887927443256,4.54376568282397,4.14021314663578,7.61159850369781
"77",562.836,0.0761135038272366,0.381657723320741,-0.913405972780515,0.0983492266924391,0.151305095579541,0.316139622456653,0.364019317106071,0.846349189250321,1.10393292828965,1.49651249885157,2.0431653186969,50.9030981489362,-1.4042565248227,4.56129076721888,4.4707693922527,4.10979994695457,7.59497254937814
"78",570.213,0.0941879211459324,0.357922987265834,-0.926804373150098,0.0864786248423686,0.146533216005788,0.32372891755191,0.365719767044328,0.740454661577225,1.10052110893423,1.56955858582943,2.05497785180574,50.9031705602837,-1.40418663120567,4.54818751855293,4.46309687433281,4.05869387083508,7.55501418600615
"79",577.597,0.0768286365490514,0.364782291878892,-0.919535656985489,0.0914614316979023,0.151955658392297,0.321743187160334,0.36738861453474,0.787208403476138,1.07964724373212,1.27370948589011,1.84598783740529,50.9032384964539,-1.40412862411348,4.56271739806847,4.42081162748743,3.8884555261538,7.44862751647851
"80",585,0.108890683213078,0.354091344068536,-0.923708494985844,0.118390993721108,0.157533655282511,0.332066225075927,0.386136320199378,0.99617085994177,1.08745696518628,1.35297475454048,2.00136446449745,50.9033357446809,-1.40407004255319,4.49746884902835,4.42335752923731,3.90254983845439,7.41776335030049
"81",592.402,0.029307665280301,-0.105067781338053,-0.920147757862607,0.153491163770108,0.375065250216812,0.251777521429865,0.477101037069789,1.3599723173504,1.9744933960381,1.40775728131057,2.78027506517618,50.903468248227,-1.40402389361702,4.56009810498974,4.09801653497312,4.24457274022994,7.45685134591988
"82",599.774,-0.0473862967963357,0.0408711158022211,-0.937209325076916,0.175743205248321,0.322930216447742,0.296342459997041,0.472216531352977,1.5151819786204,2.29505452194698,1.97121237627327,3.38359718634151,50.9035547446809,-1.40402560992908,4.52929218132215,4.34357619387631,4.34837788559144,7.6347581527967
"83",607.221,-0.00449789853509111,0.171063552747673,-0.970802029868721,0.142696589406197,0.147893321170121,0.309377118811758,0.371414798734722,1.24969383989726,1.17254722583055,1.56070560943036,2.31784462153689,50.9036361631206,-1.40400673049645,4.56601470375092,4.49721010556012,4.15298784728153,7.63679887571289
"84",614.634,0.0642366895750035,0.152111704823146,-0.971751955863658,0.140560437116947,0.148165145361069,0.323456449630472,0.38253656242237,1.24268150164419,1.32642803712529,1.82286144683717,2.57419744902485,50.9037080070922,-1.40400380141844,4.58617753553519,4.61081930396122,4.19170915720338,7.73712509268215
"85",622.052,0.0779924343799489,0.180584241187581,-0.973849457951084,0.163271300519202,0.218163671697619,0.330426710474394,0.428292792627598,1.31616930517459,2.19124413668481,1.8786672821014,3.17226153765379,50.9037724680851,-1.40399667375887,4.4840327157942,4.70497203540595,4.25830080477411,7.77022760247115
"86",629.459,0.456608985497073,0.112078758358322,-0.657320056360981,0.393951139433681,0.275411525373685,0.494115095565925,0.689346600946054,2.56226420211659,1.76036529361164,2.80328499234125,4.18598740522308,50.9037798723404,-1.40399161702128,4.3838732492764,4.34570398206318,4.09619348262601,7.40825814969678
"87",636.907,0.181992143011832,0.37952089926952,-0.883703639550751,0.134721595919257,0.208156212585151,0.329326608639006,0.412231648957835,1.22186381301412,1.81003850849258,1.51748744931233,2.65931546428774,50.903774,-1.404001,4.60183711693527,4.59873825842784,4.13093044200627,7.70648329246389
"88",644.347,0.10230616767469,0.41064669173841,-0.883674098932181,0.130674161431899,0.174882216583447,0.315124473847505,0.383357483506892,1.1533017815682,1.3850707677573,1.82934882429381,2.56808160929697,50.9037770283688,-1.40403441134752,4.56777959376867,4.50217710709486,4.1986130283069,7.66567417011491
"89",651.717,-0.306184049670081,-0.220241333745531,-0.474572017357802,0.451658304842924,0.539919812372521,0.499358487353012,0.863057082131564,3.09899291662022,3.09369638409295,3.1298553461953,5.38244450991549,50.9037813546099,-1.40408214184397,4.2838670791258,4.06086310173427,4.20055350939116,7.24477577761404
"90",659.107,0.171836053086196,0.318480825018,-0.913408361316029,0.170203134197379,0.228609790538431,0.341551558864906,0.444847176661473,1.42409481174721,1.83093617604544,2.01788747533507,3.07445006085826,50.903774,-1.40399972340426,4.50140505697074,4.47296126317207,4.23734424583501,7.63053839558328
"91",666.522,0.0674524633191988,-0.00663121784422038,-0.871519304152997,0.199648090021729,0.436173622320227,0.295533709021798,0.563424317744143,1.75827096836148,2.27220796959189,2.07851890465998,3.54608046895282,50.903774,-1.403992,4.58875821431967,4.14739602614651,4.41391167447848,7.59869804751311
"92",673.924,0.0165295206844972,-0.0911675806854105,-0.921886289814094,0.220892335159317,0.365091592560159,0.295243633152422,0.518897000961936,1.68116085123559,1.99389507595689,2.10298764044848,3.35029497171986,50.903774,-1.403992,4.46756390228669,4.2078586052576,4.42413848372078,7.56559333998297
"93",681.359,0.173004293948542,0.319577364173576,-0.919542697545737,0.105411800706701,0.135851614494962,0.317890508150096,0.361416219975035,0.888478924385181,1.04878056260626,1.83170710377957,2.2900843612439,50.903774,-1.403992,4.5461461140481,4.4544992533442,4.19435117708276,7.62250548605996
"94",688.779,0.150254418531896,0.32358224361964,-0.923138044843754,0.0922782331047114,0.132964436249589,0.323315328041682,0.361562740003445,0.783067961323448,0.983124913543626,1.46425441370658,1.92970749486564,50.9038060283688,-1.40485517730496,4.56195725239492,4.44456806943342,4.08192260971799,7.56490128740835
"95",696.152,0.188371461799689,0.319372785339559,-0.907803017658678,0.141544570817987,0.161352098389134,0.332736475867928,0.395958239661247,1.13418170974122,1.33358937037105,2.11505490029565,2.74559392313263,50.9038486808511,-1.40552343971631,4.46230728776977,4.54987629239707,4.31958056104271,7.69885295546928
