Elapsed Time,X,Y,Z,Latitude,Longitude,Altitude,Accuracy,Speed,GPS Age,Mark,Min X,Max X,Min Y,Max Y,Min Z,Max Z
"0.000","0.1007","-0.4802","-0.9975","50.894363","-1.393632","3.300","10","0.5","0.000","","0.1007","0.1007","-0.4802","-0.4802","-0.9975","-0.9975"
"0.051","0.0711","-0.4159","-0.8178","50.894363","-1.393632","3.300","10","0.5","0.051","","0.0711","0.0711","-0.4159","-0.4159","-0.8178","-0.8178"
"0.103","0.0861","-0.5173","-0.7696","50.894363","-1.393632","3.300","10","0.5","0.103","","0.0861","0.0861","-0.5173","-0.5173","-0.7696","-0.7696"
"0.156","0.1789","-0.3773","-1.0215","50.894363","-1.393632","3.300","10","0.5","0.156","","0.1789","0.1789","-0.3773","-0.3773","-1.0215","-1.0215"
"0.209","0.1223","-0.5497","-0.8143","50.894363","-1.393632","3.300","10","0.5","0.209","","0.1223","0.1223","-0.5497","-0.5497","-0.8143","-0.8143"
"0.262","0.2155","-0.4777","-0.9457","50.894363","-1.393632","3.300","10","0.5","0.262","","0.2155","0.2155","-0.4777","-0.4777","-0.9457","-0.9457"
"0.318","0.1238","-0.4399","-1.0224","50.894356","-1.393643","4.159","10","0.6","0.000","","0.1238","0.1238","-0.4399","-0.4399","-1.0224","-1.0224"
"0.372","0.2626","-0.4836","-0.9613","50.894356","-1.393643","4.159","10","0.6","0.054","","0.2626","0.2626","-0.4836","-0.4836","-0.9613","-0.9613"
"0.427","0.1710","-0.4295","-0.9031","50.894356","-1.393643","4.159","10","0.6","0.109","","0.1710","0.1710","-0.4295","-0.4295","-0.9031","-0.9031"
"0.478","0.1941","-0.4700","-0.8268","50.894356","-1.393643","4.159","10","0.6","0.160","","0.1941","0.1941","-0.4700","-0.4700","-0.8268","-0.8268"
"0.530","0.1585","-0.3888","-0.9482","50.894356","-1.393643","4.159","10","0.6","0.212","","0.1585","0.1585","-0.3888","-0.3888","-0.9482","-0.9482"
"0.580","0.1127","-0.5565","-0.8252","50.894356","-1.393643","4.159","10","0.6","0.262","","0.1127","0.1127","-0.5565","-0.5565","-0.8252","-0.8252"
"0.631","0.1578","-0.3823","-0.9016","50.894356","-1.393643","4.159","10","0.6","0.313","","0.1578","0.1578","-0.3823","-0.3823","-0.9016","-0.9016"
"0.684","0.1584","-0.5639","-0.8000","50.894356","-1.393643","4.159","10","0.6","0.366","","0.1584","0.1584","-0.5639","-0.5639","-0.8000","-0.8000"
"0.736","0.1372","-0.4995","-0.9220","50.894356","-1.393643","4.159","10","0.6","0.418","","0.1372","0.1372","-0.4995","-0.4995","-0.9220","-0.9220"
"0.788","0.0874","-0.3204","-0.8916","50.894356","-1.393643","4.159","10","0.6","0.470","","0.0874","0.0874","-0.3204","-0.3204","-0.8916","-0.8916"
"0.841","-0.0774","-0.3806","-0.8597","50.894356","-1.393643","4.159","10","0.6","0.523","","-0.0774","-0.0774","-0.3806","-0.3806","-0.8597","-0.8597"
"0.894","-0.3158","0.3367","-0.6499","50.894356","-1.393643","4.159","10","0.6","0.576","","-0.3158","-0.3158","0.3367","0.3367","-0.6499","-0.6499"
"0.947","-0.3967","0.3284","-0.6690","50.894356","-1.393643","4.159","10","0.6","0.629","","-0.3967","-0.3967","0.3284","0.3284","-0.6690","-0.6690"
"0.998","-0.2140","1.0474","-0.1555","50.894356","-1.393643","4.159","10","0.6","0.680","","-0.2140","-0.2140","1.0474","1.0474","-0.1555","-0.1555"
"1.049","0.8970","0.7591","-0.2128","50.894356","-1.393643","4.159","10","0.6","0.731","","0.8970","0.8970","0.7591","0.7591","-0.2128","-0.2128"
"1.101","1.8154","0.6984","-0.1265","50.894356","-1.393643","4.159","10","0.6","0.783","","1.8154","1.8154","0.6984","0.6984","-0.1265","-0.1265"
"1.154","2.0552","-0.3503","-0.6525","50.894360","-1.393661","0.796","10","0.3","0.000","","2.0552","2.0552","-0.3503","-0.3503","-0.6525","-0.6525"
"1.205","1.6535","0.0779","-0.1050","50.894360","-1.393661","0.796","10","0.3","0.000","","1.6535","1.6535","0.0779","0.0779","-0.1050","-0.1050"
"1.256","1.4927","0.1915","-0.6666","50.894360","-1.393661","0.796","10","0.3","0.000","","1.4927","1.4927","0.1915","0.1915","-0.6666","-0.6666"
"1.310","0.8328","0.8265","-0.5026","50.894360","-1.393661","0.796","10","0.3","0.000","","0.8328","0.8328","0.8265","0.8265","-0.5026","-0.5026"
"1.361","1.5776","0.7900","0.0820","50.894360","-1.393661","0.796","10","0.3","0.051","","1.5776","1.5776","0.7900","0.7900","0.0820","0.0820"
"1.412","0.8831","0.4756","0.0965","50.894360","-1.393661","0.796","10","0.3","0.102","","0.8831","0.8831","0.4756","0.4756","0.0965","0.0965"
"1.466","0.7017","0.0114","-0.0111","50.894360","-1.393661","0.796","10","0.3","0.156","","0.7017","0.7017","0.0114","0.0114","-0.0111","-0.0111"
"1.518","0.3466","-0.1950","-0.0882","50.894360","-1.393661","0.796","10","0.3","0.208","","0.3466","0.3466","-0.1950","-0.1950","-0.0882","-0.0882"
"1.570","0.7528","0.0120","-0.1314","50.894360","-1.393661","0.796","10","0.3","0.260","","0.7528","0.7528","0.0120","0.0120","-0.1314","-0.1314"
"1.623","0.8843","0.6159","-0.0728","50.894360","-1.393661","0.796","10","0.3","0.313","","0.8843","0.8843","0.6159","0.6159","-0.0728","-0.0728"
"1.677","1.0149","0.7269","-0.2637","50.894360","-1.393661","0.796","10","0.3","0.367","","1.0149","1.0149","0.7269","0.7269","-0.2637","-0.2637"
"1.732","1.2789","1.0041","-0.4934","50.894360","-1.393661","0.796","10","0.3","0.422","","1.2789","1.2789","1.0041","1.0041","-0.4934","-0.4934"
"1.783","1.0778","0.2062","-0.1906","50.894360","-1.393661","0.796","10","0.3","0.473","","1.0778","1.0778","0.2062","0.2062","-0.1906","-0.1906"
"1.837","0.5653","0.3094","0.5148","50.894360","-1.393661","0.796","10","0.3","0.527","","0.5653","0.5653","0.3094","0.3094","0.5148","0.5148"
"1.888","0.2303","-0.0379","-0.2784","50.894360","-1.393661","0.796","10","0.3","0.578","","0.2303","0.2303","-0.0379","-0.0379","-0.2784","-0.2784"
"1.940","0.2442","0.5904","-0.0951","50.894360","-1.393661","0.796","10","0.3","0.630","","0.2442","0.2442","0.5904","0.5904","-0.0951","-0.0951"
"1.994","0.4423","0.7804","-0.4519","50.894360","-1.393661","0.796","10","0.3","0.684","","0.4423","0.4423","0.7804","0.7804","-0.4519","-0.4519"
"2.045","1.2142","0.6222","0.1394","50.894360","-1.393661","0.796","10","0.3","0.735","","1.2142","1.2142","0.6222","0.6222","0.1394","0.1394"
"2.101","1.3429","0.6426","-0.3714","50.894360","-1.393661","0.796","10","0.3","0.791","","1.3429","1.3429","0.6426","0.6426","-0.3714","-0.3714"
"2.152","0.5080","0.5588","-0.1984","50.894360","-1.393661","0.796","10","0.3","0.842","","0.5080","0.5080","0.5588","0.5588","-0.1984","-0.1984"
"2.207","0.3969","0.8212","0.0284","50.894360","-1.393661","0.796","10","0.3","0.897","","0.3969","0.3969","0.8212","0.8212","0.0284","0.0284"
"2.257","0.3402","1.5334","-0.1550","50.894360","-1.393661","0.796","10","0.3","0.947","","0.3402","0.3402","1.5334","1.5334","-0.1550","-0.1550"
"2.310","0.5191","1.5451","-0.5115","50.894360","-1.393661","1.999","10","0.0","0.000","","0.5191","0.5191","1.5451","1.5451","-0.5115","-0.5115"
"2.360","0.9640","1.0536","-0.4892","50.894360","-1.393661","1.999","10","0.0","0.000","","0.9640","0.9640","1.0536","1.0536","-0.4892","-0.4892"
"2.411","1.0009","1.0674","-0.8748","50.894360","-1.393661","1.999","10","0.0","0.051","","1.0009","1.0009","1.0674","1.0674","-0.8748","-0.8748"
"2.466","0.5094","1.4511","-0.4842","50.894360","-1.393661","1.999","10","0.0","0.106","","0.5094","0.5094","1.4511","1.4511","-0.4842","-0.4842"
"2.518","-0.1656","1.9540","0.5076","50.894360","-1.393661","1.999","10","0.0","0.158","","-0.1656","-0.1656","1.9540","1.9540","0.5076","0.5076"
"2.570","-0.7733","1.7212","1.0646","50.894360","-1.393661","1.999","10","0.0","0.210","","-0.7733","-0.7733","1.7212","1.7212","1.0646","1.0646"
"2.621","-0.3011","0.9800","-0.1745","50.894360","-1.393661","1.999","10","0.0","0.261","","-0.3011","-0.3011","0.9800","0.9800","-0.1745","-0.1745"
"2.674","0.0771","0.0655","0.2548","50.894360","-1.393661","1.999","10","0.0","0.314","","0.0771","0.0771","0.0655","0.0655","0.2548","0.2548"
"2.727","-0.3109","-0.2920","0.3666","50.894360","-1.393661","1.999","10","0.0","0.367","","-0.3109","-0.3109","-0.2920","-0.2920","0.3666","0.3666"
"2.778","-0.0640","-0.1595","0.2198","50.894360","-1.393661","1.999","10","0.0","0.418","","-0.0640","-0.0640","-0.1595","-0.1595","0.2198","0.2198"
"2.832","-0.1398","0.0961","-1.9128","50.894360","-1.393661","1.999","10","0.0","0.472","","-0.1398","-0.1398","0.0961","0.0961","-1.9128","-1.9128"
"2.888","-0.8685","0.2678","0.8363","50.894360","-1.393661","1.999","10","0.0","0.528","","-0.8685","-0.8685","0.2678","0.2678","0.8363","0.8363"
"2.943","-0.6753","1.9596","0.2158","50.894360","-1.393661","1.999","10","0.0","0.583","","-0.6753","-0.6753","1.9596","1.9596","0.2158","0.2158"
"2.989","-1.0045","1.9756","1.0735","50.894360","-1.393661","1.999","10","0.0","0.629","","-1.0045","-1.0045","1.9756","1.9756","1.0735","1.0735"
"3.049","-0.9245","1.9099","-0.3189","50.894360","-1.393661","1.999","10","0.0","0.689","","-0.9245","-0.9245","1.9099","1.9099","-0.3189","-0.3189"
"3.104","-0.2134","0.8036","-0.4225","50.894360","-1.393661","1.999","10","0.0","0.744","","-0.2134","-0.2134","0.8036","0.8036","-0.4225","-0.4225"
"3.157","0.4144","1.4038","-0.4238","50.894363","-1.393721","4.234","10","0.1","0.000","","0.4144","0.4144","1.4038","1.4038","-0.4238","-0.4238"
"3.209","-0.1178","0.3516","-0.3907","50.894363","-1.393721","4.234","10","0.1","0.000","","-0.1178","-0.1178","0.3516","0.3516","-0.3907","-0.3907"
"3.261","-0.2123","1.5706","0.4751","50.894363","-1.393721","4.234","10","0.1","0.000","","-0.2123","-0.2123","1.5706","1.5706","0.4751","0.4751"
"3.316","-1.6265","1.9619","-1.0098","50.894363","-1.393721","4.234","10","0.1","0.000","","-1.6265","-1.6265","1.9619","1.9619","-1.0098","-1.0098"
"3.373","0.4565","1.1578","0.3891","50.894363","-1.393721","4.234","10","0.1","0.057","","0.4565","0.4565","1.1578","1.1578","0.3891","0.3891"
"3.423","0.4317","-0.1608","0.7545","50.894363","-1.393721","4.234","10","0.1","0.107","","0.4317","0.4317","-0.1608","-0.1608","0.7545","0.7545"
"3.477","-0.3594","-1.0778","1.7316","50.894363","-1.393721","4.234","10","0.1","0.161","","-0.3594","-0.3594","-1.0778","-1.0778","1.7316","1.7316"
"3.530","-0.5072","-0.1138","-0.1407","50.894363","-1.393721","4.234","10","0.1","0.214","","-0.5072","-0.5072","-0.1138","-0.1138","-0.1407","-0.1407"
"3.580","-0.4807","0.1096","1.9266","50.894363","-1.393721","4.234","10","0.1","0.264","","-0.4807","-0.4807","0.1096","0.1096","1.9266","1.9266"
"3.633","-1.8210","1.7759","1.5242","50.894363","-1.393721","4.234","10","0.1","0.317","","-1.8210","-1.8210","1.7759","1.7759","1.5242","1.5242"
"3.689","0.2302","1.9600","1.5915","50.894363","-1.393721","4.234","10","0.1","0.373","","0.2302","0.2302","1.9600","1.9600","1.5915","1.5915"
"3.739","1.5997","1.9360","1.5663","50.894363","-1.393721","4.234","10","0.1","0.423","","1.5997","1.5997","1.9360","1.9360","1.5663","1.5663"
"3.792","0.5921","0.4504","0.4498","50.894363","-1.393721","4.234","10","0.1","0.476","","0.5921","0.5921","0.4504","0.4504","0.4498","0.4498"
"3.844","0.6178","0.1038","-0.6390","50.894363","-1.393721","4.234","10","0.1","0.528","","0.6178","0.6178","0.1038","0.1038","-0.6390","-0.6390"
"3.896","0.7654","0.0394","-0.8620","50.894363","-1.393721","4.234","10","0.1","0.580","","0.7654","0.7654","0.0394","0.0394","-0.8620","-0.8620"
"3.952","0.3687","1.9403","0.1400","50.894363","-1.393721","4.234","10","0.1","0.636","","0.3687","0.3687","1.9403","1.9403","0.1400","0.1400"
"4.000","-0.0903","1.9479","0.1075","50.894363","-1.393721","4.234","10","0.1","0.684","","-0.0903","-0.0903","1.9479","1.9479","0.1075","0.1075"
"4.060","-0.7885","1.0640","0.2208","50.894363","-1.393721","4.234","10","0.1","0.744","","-0.7885","-0.7885","1.0640","1.0640","0.2208","0.2208"
"4.110","-0.1049","-0.2533","0.8072","50.894363","-1.393721","4.234","10","0.1","0.794","","-0.1049","-0.1049","-0.2533","-0.2533","0.8072","0.8072"
"4.163","-0.7979","-1.3525","2.0331","50.894363","-1.393721","4.234","10","0.1","0.847","","-0.7979","-0.7979","-1.3525","-1.3525","2.0331","2.0331"
"4.217","-0.7480","-0.3128","-0.2283","50.894363","-1.393721","4.234","10","0.1","0.901","","-0.7480","-0.7480","-0.3128","-0.3128","-0.2283","-0.2283"
"4.270","-0.9591","0.1061","0.9194","50.894363","-1.393721","4.234","10","0.1","0.954","","-0.9591","-0.9591","0.1061","0.1061","0.9194","0.9194"
"4.321","-1.8263","2.0013","1.9996","50.894356","-1.393772","4.410","10","0.3","0.000","","-1.8263","-1.8263","2.0013","2.0013","1.9996","1.9996"
"4.373","0.8712","1.9432","1.1094","50.894356","-1.393772","4.410","10","0.3","0.052","","0.8712","0.8712","1.9432","1.9432","1.1094","1.1094"
"4.426","2.0096","1.8880","-1.8769","50.894356","-1.393772","4.410","10","0.3","0.105","","2.0096","2.0096","1.8880","1.8880","-1.8769","-1.8769"
"4.477","0.4399","0.2799","0.6657","50.894356","-1.393772","4.410","10","0.3","0.156","","0.4399","0.4399","0.2799","0.2799","0.6657","0.6657"
"4.528","0.5606","0.0221","-0.9300","50.894356","-1.393772","4.410","10","0.3","0.207","","0.5606","0.5606","0.0221","0.0221","-0.9300","-0.9300"
"4.578","0.6863","0.2016","-0.5885","50.894356","-1.393772","4.410","10","0.3","0.257","","0.6863","0.6863","0.2016","0.2016","-0.5885","-0.5885"
"4.634","0.2312","1.2427","0.2214","50.894356","-1.393772","4.410","10","0.3","0.313","","0.2312","0.2312","1.2427","1.2427","0.2214","0.2214"
"4.685","-0.2753","1.9553","0.4530","50.894356","-1.393772","4.410","10","0.3","0.364","","-0.2753","-0.2753","1.9553","1.9553","0.4530","0.4530"
"4.733","-1.8113","1.9843","0.6000","50.894356","-1.393772","4.410","10","0.3","0.412","","-1.8113","-1.8113","1.9843","1.9843","0.6000","0.6000"
"4.789","-0.0685","-0.1941","0.2654","50.894356","-1.393772","4.410","10","0.3","0.468","","-0.0685","-0.0685","-0.1941","-0.1941","0.2654","0.2654"
"4.841","-0.5078","-0.8073","1.4957","50.894356","-1.393772","4.410","10","0.3","0.520","","-0.5078","-0.5078","-0.8073","-0.8073","1.4957","1.4957"
"4.893","-0.6903","-0.7301","-0.5429","50.894356","-1.393772","4.410","10","0.3","0.572","","-0.6903","-0.6903","-0.7301","-0.7301","-0.5429","-0.5429"
"4.949","-0.4621","0.0989","2.0182","50.894356","-1.393772","4.410","10","0.3","0.628","","-0.4621","-0.4621","0.0989","0.0989","2.0182","2.0182"
"5.001","-2.0257","2.0047","1.9955","50.894356","-1.393772","4.410","10","0.3","0.680","","-2.0257","-2.0257","2.0047","2.0047","1.9955","1.9955"
"5.053","0.5803","1.9463","0.9513","50.894356","-1.393772","4.410","10","0.3","0.732","","0.5803","0.5803","1.9463","1.9463","0.9513","0.9513"
"5.106","1.9896","1.9086","-0.1683","50.894356","-1.393772","4.410","10","0.3","0.785","","1.9896","1.9896","1.9086","1.9086","-0.1683","-0.1683"
"5.159","0.7630","0.0728","0.6642","50.894356","-1.393772","4.410","10","0.3","0.838","","0.7630","0.7630","0.0728","0.0728","0.6642","0.6642"
"5.213","0.9072","0.1867","-1.5992","50.894344","-1.393819","6.300","10","0.6","0.000","","0.9072","0.9072","0.1867","0.1867","-1.5992","-1.5992"
"5.264","0.4576","0.1943","-0.3281","50.894344","-1.393819","6.300","10","0.6","0.000","","0.4576","0.4576","0.1943","0.1943","-0.3281","-0.3281"
"5.316","0.3768","1.9420","0.2983","50.894344","-1.393819","6.300","10","0.6","0.000","","0.3768","0.3768","1.9420","1.9420","0.2983","0.2983"
"5.418","-0.6469","1.3872","0.3505","50.894344","-1.393819","6.300","10","0.6","0.102","","-0.6811","-0.6128","0.8126","1.9619","0.1929","0.5081"
"5.475","0.2332","-0.3916","0.5312","50.894344","-1.393819","6.300","10","0.6","0.159","","0.2332","0.2332","-0.3916","-0.3916","0.5312","0.5312"
"5.582","-0.1331","-0.7865","0.4689","50.894344","-1.393819","6.300","10","0.6","0.266","","-0.1828","-0.0834","-1.2989","-0.2742","-1.1098","2.0475"
"5.637","-0.7819","1.1439","0.9230","50.894344","-1.393819","6.300","10","0.6","0.321","","-0.7819","-0.7819","1.1439","1.1439","0.9230","0.9230"
"5.689","-1.7898","1.9908","1.1777","50.894344","-1.393819","6.300","10","0.6","0.373","","-1.7898","-1.7898","1.9908","1.9908","1.1777","1.1777"
"5.739","0.8825","1.9506","1.7568","50.894344","-1.393819","6.300","10","0.6","0.423","","0.8825","0.8825","1.9506","1.9506","1.7568","1.7568"
"5.784","2.0000","1.8979","-1.0570","50.894344","-1.393819","6.300","10","0.6","0.468","","2.0000","2.0000","1.8979","1.8979","-1.0570","-1.0570"
"5.846","0.4699","-0.1498","0.4312","50.894344","-1.393819","6.300","10","0.6","0.530","","0.4699","0.4699","-0.1498","-0.1498","0.4312","0.4312"
"5.902","1.2230","0.3444","-1.2898","50.894344","-1.393819","6.300","10","0.6","0.586","","1.2230","1.2230","0.3444","0.3444","-1.2898","-1.2898"
"5.956","0.1340","0.2901","-0.3708","50.894344","-1.393819","6.300","10","0.6","0.640","","0.1340","0.1340","0.2901","0.2901","-0.3708","-0.3708"
"6.002","0.6176","1.9371","0.2332","50.894344","-1.393819","6.300","10","0.6","0.686","","0.6176","0.6176","1.9371","1.9371","0.2332","0.2332"
"6.060","-1.4570","1.9710","0.0068","50.894344","-1.393819","6.300","10","0.6","0.744","","-1.4570","-1.4570","1.9710","1.9710","0.0068","0.0068"
"6.112","-0.0945","0.3945","0.2869","50.894344","-1.393819","6.300","10","0.6","0.796","","-0.0945","-0.0945","0.3945","0.3945","0.2869","0.2869"
"6.164","0.0056","-0.5121","1.3014","50.894344","-1.393819","6.300","10","0.6","0.848","","0.0056","0.0056","-0.5121","-0.5121","1.3014","1.3014"
"6.220","-1.2363","-1.2013","1.4338","50.894333","-1.393870","6.061","10","0.8","0.000","","-1.2363","-1.2363","-1.2013","-1.2013","1.4338","1.4338"
"6.269","-0.7495","1.9353","-1.9322","50.894333","-1.393870","6.061","10","0.8","0.000","","-0.7495","-0.7495","1.9353","1.9353","-1.9322","-1.9322"
"6.323","-1.1448","0.0647","0.0523","50.894333","-1.393870","6.061","10","0.8","0.000","","-1.1448","-1.1448","0.0647","0.0647","0.0523","0.0523"
"6.378","-1.5454","1.9920","1.6425","50.894333","-1.393870","6.061","10","0.8","0.055","","-1.5454","-1.5454","1.9920","1.9920","1.6425","1.6425"
"6.428","1.1017","1.9387","1.0714","50.894333","-1.393870","6.061","10","0.8","0.105","","1.1017","1.1017","1.9387","1.9387","1.0714","1.0714"
"6.477","1.6034","1.8949","-1.8850","50.894333","-1.393870","6.061","10","0.8","0.154","","1.6034","1.6034","1.8949","1.8949","-1.8850","-1.8850"
"6.534","0.4735","0.0707","0.3053","50.894333","-1.393870","6.061","10","0.8","0.211","","0.4735","0.4735","0.0707","0.0707","0.3053","0.3053"
"6.584","0.6795","0.1891","-0.9205","50.894333","-1.393870","6.061","10","0.8","0.261","","0.6795","0.6795","0.1891","0.1891","-0.9205","-0.9205"
"6.639","0.1967","0.1644","-0.1692","50.894333","-1.393870","6.061","10","0.8","0.316","","0.1967","0.1967","0.1644","0.1644","-0.1692","-0.1692"
"6.685","0.4128","1.9423","0.3756","50.894333","-1.393870","6.061","10","0.8","0.362","","0.4128","0.4128","1.9423","1.9423","0.3756","0.3756"
"6.744","-1.2908","1.9613","-0.5624","50.894333","-1.393870","6.061","10","0.8","0.421","","-1.2908","-1.2908","1.9613","1.9613","-0.5624","-0.5624"
"6.796","-0.3680","0.3490","-0.3327","50.894333","-1.393870","6.061","10","0.8","0.473","","-0.3680","-0.3680","0.3490","0.3490","-0.3327","-0.3327"
"6.852","-0.1973","-0.4683","0.9080","50.894333","-1.393870","6.061","10","0.8","0.529","","-0.1973","-0.1973","-0.4683","-0.4683","0.9080","0.9080"
"6.894","-1.4675","-1.3845","2.0196","50.894333","-1.393870","6.061","10","0.8","0.571","","-1.4675","-1.4675","-1.3845","-1.3845","2.0196","2.0196"
"6.959","0.2891","1.7359","-1.9104","50.894333","-1.393870","6.061","10","0.8","0.636","","0.2891","0.2891","1.7359","1.7359","-1.9104","-1.9104"
"7.011","-0.6027","0.2751","0.4041","50.894333","-1.393870","6.061","10","0.8","0.688","","-0.6027","-0.6027","0.2751","0.2751","0.4041","0.4041"
"7.062","-1.1111","1.9796","1.2479","50.894333","-1.393870","6.061","10","0.8","0.739","","-1.1111","-1.1111","1.9796","1.9796","1.2479","1.2479"
"7.117","1.0647","1.9425","1.3335","50.894333","-1.393870","6.061","10","0.8","0.794","","1.0647","1.0647","1.9425","1.9425","1.3335","1.3335"
"7.161","1.6104","1.8948","-1.8848","50.894333","-1.393870","6.061","10","0.8","0.838","","1.6104","1.6104","1.8948","1.8948","-1.8848","-1.8848"
"7.226","0.6319","0.0704","-0.0515","50.894321","-1.393921","8.237","10","1.0","0.000","","0.6319","0.6319","0.0704","0.0704","-0.0515","-0.0515"
"7.278","0.7143","0.1199","-0.6721","50.894321","-1.393921","8.237","10","1.0","0.000","","0.7143","0.7143","0.1199","0.1199","-0.6721","-0.6721"
"7.329","0.1668","-0.0608","-0.2466","50.894321","-1.393921","8.237","10","1.0","0.000","","0.1668","0.1668","-0.0608","-0.0608","-0.2466","-0.2466"
"7.381","0.2541","1.9475","0.5762","50.894321","-1.393921","8.237","10","1.0","0.052","","0.2541","0.2541","1.9475","1.9475","0.5762","0.5762"
"7.429","-1.4057","1.9509","-1.6060","50.894321","-1.393921","8.237","10","1.0","0.100","","-1.4057","-1.4057","1.9509","1.9509","-1.6060","-1.6060"
"7.483","-0.7527","0.7698","-0.1383","50.894321","-1.393921","8.237","10","1.0","0.154","","-0.7527","-0.7527","0.7698","0.7698","-0.1383","-0.1383"
"7.539","-0.2776","-0.3944","1.0798","50.894321","-1.393921","8.237","10","1.0","0.210","","-0.2776","-0.2776","-0.3944","-0.3944","1.0798","1.0798"
"7.589","-1.6754","-1.2877","1.8695","50.894321","-1.393921","8.237","10","1.0","0.260","","-1.6754","-1.6754","-1.2877","-1.2877","1.8695","1.8695"
"7.644","-0.0595","0.0801","-1.6103","50.894321","-1.393921","8.237","10","1.0","0.315","","-0.0595","-0.0595","0.0801","0.0801","-1.6103","-1.6103"
"7.697","-0.6987","0.2089","0.3180","50.894321","-1.393921","8.237","10","1.0","0.368","","-0.6987","-0.6987","0.2089","0.2089","0.3180","0.3180"
"7.747","-1.5930","1.9870","1.1478","50.894321","-1.393921","8.237","10","1.0","0.418","","-1.5930","-1.5930","1.9870","1.9870","1.1478","1.1478"
"7.803","1.0056","1.9429","1.2800","50.894321","-1.393921","8.237","10","1.0","0.474","","1.0056","1.0056","1.9429","1.9429","1.2800","1.2800"
"7.845","2.0096","1.8880","-1.8769","50.894321","-1.393921","8.237","10","1.0","0.516","","2.0096","2.0096","1.8880","1.8880","-1.8769","-1.8769"
"7.910","0.4360","-0.1426","0.3325","50.894321","-1.393921","8.237","10","1.0","0.581","","0.4360","0.4360","-0.1426","-0.1426","0.3325","0.3325"
"7.961","0.6459","0.2134","-1.1804","50.894321","-1.393921","8.237","10","1.0","0.632","","0.6459","0.6459","0.2134","0.2134","-1.1804","-1.1804"
"8.017","0.3390","0.2738","-0.1590","50.894321","-1.393921","8.237","10","1.0","0.688","","0.3390","0.3390","0.2738","0.2738","-0.1590","-0.1590"
"8.063","0.1413","1.9507","0.6845","50.894321","-1.393921","8.237","10","1.0","0.734","","0.1413","0.1413","1.9507","1.9507","0.6845","0.6845"
"8.124","-2.0139","1.9821","0.1089","50.894306","-1.393967","6.336","10","1.2","0.000","","-2.0139","-2.0139","1.9821","1.9821","0.1089","0.1089"
"8.177","-0.2357","0.3137","-0.0601","50.894306","-1.393967","6.336","10","1.2","0.000","","-0.2357","-0.2357","0.3137","0.3137","-0.0601","-0.0601"
"8.232","-0.0387","-0.8774","1.4104","50.894306","-1.393967","6.336","10","1.2","0.000","","-0.0387","-0.0387","-0.8774","-0.8774","1.4104","1.4104"
"8.284","-0.8794","-1.2230","1.3140","50.894306","-1.393967","6.336","10","1.2","0.000","","-0.8794","-0.8794","-1.2230","-1.2230","1.3140","1.3140"
"8.331","-0.0082","1.9224","-1.9170","50.894306","-1.393967","6.336","10","1.2","0.000","","-0.0082","-0.0082","1.9224","1.9224","-1.9170","-1.9170"
"8.390","-1.3569","0.4934","0.3675","50.894306","-1.393967","6.336","10","1.2","0.059","","-1.3569","-1.3569","0.4934","0.4934","0.3675","0.3675"
"8.444","-1.3678","1.9834","1.1825","50.894306","-1.393967","6.336","10","1.2","0.113","","-1.3678","-1.3678","1.9834","1.9834","1.1825","1.1825"
"8.495","1.4985","1.9364","1.4557","50.894306","-1.393967","6.336","10","1.2","0.164","","1.4985","1.4985","1.9364","1.9364","1.4557","1.4557"
"8.596","1.2833","1.0690","-0.7314","50.894306","-1.393967","6.336","10","1.2","0.265","","0.5571","2.0096","0.2501","1.8880","-1.8769","0.4140"
"8.652","0.7310","0.1795","-0.4478","50.894306","-1.393967","6.336","10","1.2","0.321","","0.7310","0.7310","0.1795","0.1795","-0.4478","-0.4478"
"8.705","0.5025","0.0676","-0.4801","50.894306","-1.393967","6.336","10","1.2","0.374","","0.5025","0.5025","0.0676","0.0676","-0.4801","-0.4801"
"8.757","0.5212","1.9416","0.4670","50.894306","-1.393967","6.336","10","1.2","0.426","","0.5212","0.5212","1.9416","1.9416","0.4670","0.4670"
"8.807","-1.2211","1.9489","-1.5013","50.894306","-1.393967","6.336","10","1.2","0.476","","-1.2211","-1.2211","1.9489","1.9489","-1.5013","-1.5013"
"8.861","-0.7725","1.0984","0.0066","50.894306","-1.393967","6.336","10","1.2","0.530","","-0.7725","-0.7725","1.0984","1.0984","0.0066","0.0066"
"8.917","-0.2613","-0.4744","1.2764","50.894306","-1.393967","6.336","10","1.2","0.586","","-0.2613","-0.2613","-0.4744","-0.4744","1.2764","1.2764"
"8.973","-1.6386","-1.4283","2.0163","50.894306","-1.393967","6.336","10","1.2","0.642","","-1.6386","-1.6386","-1.4283","-1.4283","2.0163","2.0163"
"9.024","-0.1988","1.9257","-1.9210","50.894306","-1.393967","6.336","10","1.2","0.693","","-0.1988","-0.1988","1.9257","1.9257","-1.9210","-1.9210"
"9.077","-0.7717","0.0888","0.3829","50.894306","-1.393967","6.336","10","1.2","0.746","","-0.7717","-0.7717","0.0888","0.0888","0.3829","0.3829"
"9.134","-0.8901","1.9774","1.3940","50.894306","-1.393967","6.336","10","1.2","0.803","","-0.8901","-0.8901","1.9774","1.9774","1.3940","1.3940"
"9.186","1.1070","1.9443","1.5517","50.894306","-1.393967","6.336","10","1.2","0.855","","1.1070","1.1070","1.9443","1.9443","1.5517","1.5517"
